date,visit.num,cover,burn,point,lat,lon,start,end,wind,weather,species,a.v,dist,in.flight,invaded,ky.blue,cheat,brome
5/31/2016,2,F,M,64,,,5:08,5:13,2,partly.cloud,ysfl,a,4,0,,,,
5/31/2016,2,F,H,106,,,5:36,5:41,1,partly.cloud,weme,a,2,0,,,,
5/31/2016,2,F,H,106,,,5:36,5:41,1,partly.cloud,weme,a,3,0,,,,
5/31/2016,2,F,H,106,,,5:36,5:41,1,partly.cloud,mobl,v,2,0,,,,
5/31/2016,2,F,H,106,,,5:36,5:41,1,partly.cloud,bhco,v,3,0,,,,
5/31/2016,2,F,H,106,,,5:36,5:41,1,partly.cloud,bggn,a,4,0,,,,
5/31/2016,2,F,H,106,,,5:36,5:41,1,partly.cloud,modo,a,4,0,,,,
5/31/2016,2,F,H,106,,,5:36,5:41,1,partly.cloud,ysfl,a,4,0,,,,
5/31/2016,2,F,H,106,,,5:36,5:41,1,partly.cloud,rowr,a,4,0,,,,
5/31/2016,2,F,H,106,,,5:36,5:41,1,partly.cloud,coni,a,4,0,,,,
5/31/2016,2,F,L,45,,,5:53,5:58,0,partly.cloud,bggn,a,1,0,,,,
5/31/2016,2,F,L,45,,,5:53,5:58,0,partly.cloud,chsp,a,2,0,,,,
5/31/2016,2,F,L,45,,,5:53,5:58,0,partly.cloud,howr,a,2,0,,,,
5/31/2016,2,F,L,45,,,5:53,5:58,0,partly.cloud,ysfl,a,2,0,,,,
5/31/2016,2,F,L,45,,,5:53,5:58,0,partly.cloud,coni,a,4,0,,,,
5/31/2016,2,F,L,45,,,5:53,5:58,0,partly.cloud,bhco,a,4,0,,,,
5/31/2016,2,F,L,45,,,5:53,5:58,0,partly.cloud,modo,a,4,0,,,,
5/31/2016,2,F,L,45,,,5:53,5:58,0,partly.cloud,weme,a,4,0,,,,
5/31/2016,2,F,L,45,,,5:53,5:58,0,partly.cloud,rowr,a,4,0,,,,
5/31/2016,2,F,L,45,,,5:53,5:58,0,partly.cloud,prfa,a,4,0,,,,
5/31/2016,2,F,L,45,,,5:53,5:58,0,partly.cloud,lasp,a,4,0,,,,
5/31/2016,2,F,L,215,,,6:25,6:30,2,partly.cloud,bggn,v,1,0,,,,
5/31/2016,2,F,L,215,,,6:25,6:30,2,partly.cloud,bhco,v,2,0,,,,
5/31/2016,2,F,L,215,,,6:25,6:30,2,partly.cloud,bhco,v,2,0,,,,
5/31/2016,2,F,L,215,,,6:25,6:30,2,partly.cloud,bhco,v,1,0,,,,
5/31/2016,2,F,L,215,,,6:25,6:30,2,partly.cloud,modo,v,1,0,,,,
5/31/2016,2,F,L,215,,,6:25,6:30,2,partly.cloud,pija,a,2,0,,,,
5/31/2016,2,F,L,215,,,6:25,6:30,2,partly.cloud,amgo,v,2,0,,,,
5/31/2016,2,F,L,215,,,6:25,6:30,2,partly.cloud,amgo,v,2,0,,,,
5/31/2016,2,F,L,215,,,6:25,6:30,2,partly.cloud,amgo,v,2,0,,,,
5/31/2016,2,F,L,215,,,6:25,6:30,2,partly.cloud,caki,v,3,0,,,,
5/31/2016,2,F,L,215,,,6:25,6:30,2,partly.cloud,spto,a,3,0,,,,
5/31/2016,2,F,L,215,,,6:25,6:30,2,partly.cloud,weme,a,4,0,,,,
5/31/2016,2,F,H,42,,,6:49,6:54,2,partly.cloud,weme,a,2,0,,,,
5/31/2016,2,F,H,42,,,6:49,6:54,2,partly.cloud,weme,a,1,0,,,,
5/31/2016,2,F,H,42,,,6:49,6:54,2,partly.cloud,caki,a,4,0,,,,
5/31/2016,2,F,H,42,,,6:49,6:54,2,partly.cloud,rowr,a,4,0,,,,
5/31/2016,2,F,H,42,,,6:49,6:54,2,partly.cloud,wwpe,a,4,0,,,,
5/31/2016,2,F,M,65,,,7:05,7:10,1,partly.cloud,weme,a,2,0,,,,
5/31/2016,2,F,M,65,,,7:05,7:10,1,partly.cloud,weme,a,2,0,,,,
5/31/2016,2,F,M,65,,,7:05,7:10,1,partly.cloud,spto,a,3,0,,,,
5/31/2016,2,F,M,65,,,7:05,7:10,1,partly.cloud,bhco,v,3,1,,,,
5/31/2016,2,F,M,65,,,7:05,7:10,1,partly.cloud,howr,a,4,0,,,,
5/31/2016,2,F,M,65,,,7:05,7:10,1,partly.cloud,coni,a,4,0,,,,
5/31/2016,2,F,M,65,,,7:05,7:10,1,partly.cloud,caki,a,4,0,,,,
5/31/2016,2,F,M,65,,,7:05,7:10,1,partly.cloud,eaki,a,4,0,,,,
5/31/2016,2,F,L,43,,,7:28,7:33,3,partly.cloud,chsp,a,2,0,,,,
5/31/2016,2,F,L,43,,,7:28,7:33,3,partly.cloud,weme,a,2,0,,,,
5/31/2016,2,F,L,43,,,7:28,7:33,3,partly.cloud,spto,a,2,0,,,,
5/31/2016,2,F,L,43,,,7:28,7:33,3,partly.cloud,bhco,v,2,0,,,,
5/31/2016,2,F,L,43,,,7:28,7:33,3,partly.cloud,bggn,a,2,0,,,,
5/31/2016,2,F,L,43,,,7:28,7:33,3,partly.cloud,amgo,v,2,0,,,,
5/31/2016,2,F,L,43,,,7:28,7:33,3,partly.cloud,modo,a,4,0,,,,
5/31/2016,2,F,L,43,,,7:28,7:33,3,partly.cloud,rowr,a,4,0,,,,
5/31/2016,2,F,H,200,,,7:45,7:50,2,partly.cloud,weme,a,2,0,,,,
5/31/2016,2,F,H,200,,,7:45,7:50,2,partly.cloud,howr,a,3,0,,,,
5/31/2016,2,F,H,200,,,7:45,7:50,2,partly.cloud,bhco,v,2,0,,,,
5/31/2016,2,F,H,200,,,7:45,7:50,2,partly.cloud,caki,a,4,0,,,,
5/31/2016,2,F,H,200,,,7:45,7:50,2,partly.cloud,amgo,a,4,0,,,,
5/31/2016,2,F,H,200,,,7:45,7:50,2,partly.cloud,bhgr,a,4,0,,,,
5/31/2016,2,F,H,38,,,8:06,8:11,3,clear,weme,a,2,0,,,,
5/31/2016,2,F,H,38,,,8:06,8:11,3,clear,brbl,v,2,0,,,,
5/31/2016,2,F,H,38,,,8:06,8:11,3,clear,brbl,v,2,0,,,,
5/31/2016,2,F,H,38,,,8:06,8:11,3,clear,brbl,v,2,0,,,,
5/31/2016,2,F,H,38,,,8:06,8:11,3,clear,brbl,v,2,0,,,,
5/31/2016,2,F,H,38,,,8:06,8:11,3,clear,eaki,v,2,0,,,,
5/31/2016,2,F,H,38,,,8:06,8:11,3,clear,eaki,v,2,0,,,,
5/31/2016,2,F,H,38,,,8:06,8:11,3,clear,eabl,v,2,0,,,,
5/31/2016,2,F,H,38,,,8:06,8:11,3,clear,bhco,a,4,0,,,,
5/31/2016,2,F,H,38,,,8:06,8:11,3,clear,bhgr,a,4,0,,,,
5/31/2016,2,F,M,63,,,8:30,8:35,4,clear,rtha,v,2,0,,,,
5/31/2016,2,F,M,63,,,8:30,8:35,4,clear,caki,v,2,0,,,,
5/31/2016,2,F,M,63,,,8:30,8:35,4,clear,weme,a,3,0,,,,
5/31/2016,2,F,M,63,,,8:30,8:35,4,clear,brbl,a,2,0,,,,
5/31/2016,2,F,M,63,,,8:30,8:35,4,clear,amro,v,2,0,,,,
5/31/2016,2,F,M,63,,,8:30,8:35,4,clear,bhco,v,3,0,,,,
5/31/2016,2,F,M,63,,,8:30,8:35,4,clear,howr,a,4,0,,,,
5/31/2016,2,F,L,207,,,8:48,8:53,4,clear,caki,v,1,0,,,,
5/31/2016,2,F,L,207,,,8:48,8:53,4,clear,caki,v,1,0,,,,
5/31/2016,2,F,L,207,,,8:48,8:53,4,clear,weme,a,2,0,,,,
5/31/2016,2,F,L,207,,,8:48,8:53,4,clear,howr,a,4,0,,,,
5/31/2016,2,F,L,207,,,8:48,8:53,4,clear,rowr,a,4,0,,,,
5/31/2016,2,F,H,202,,,9:04,9:09,4,partly.cloud,weme,a,2,0,,,,
6/1/2016,2,F,H,201,,,4:58,5:03,1,partly.cloud,weme,a,2,0,,,,
6/1/2016,2,F,H,201,,,4:58,5:03,1,partly.cloud,eabl,a,3,0,,,,
6/1/2016,2,F,H,201,,,4:58,5:03,1,partly.cloud,spto,a,3,0,,,,
6/1/2016,2,F,H,201,,,4:58,5:03,1,partly.cloud,brbl,v,2,0,,,,
6/1/2016,2,F,H,201,,,4:58,5:03,1,partly.cloud,wwpe,a,4,0,,,,
6/1/2016,2,F,H,201,,,4:58,5:03,1,partly.cloud,modo,a,4,0,,,,
6/1/2016,2,F,H,201,,,4:58,5:03,1,partly.cloud,howr,a,4,0,,,,
6/1/2016,2,F,L,210,,,5:21,5:26,1,partly.cloud,brbl,v,2,0,,,,
6/1/2016,2,F,L,210,,,5:21,5:26,1,partly.cloud,rowr,a,3,0,,,,
6/1/2016,2,F,L,210,,,5:21,5:26,1,partly.cloud,spto,v,3,0,,,,
6/1/2016,2,F,L,210,,,5:21,5:26,1,partly.cloud,howr,a,2,0,,,,
6/1/2016,2,F,L,210,,,5:21,5:26,1,partly.cloud,mobl,v,2,0,,,,
6/1/2016,2,F,L,210,,,5:21,5:26,1,partly.cloud,modo,a,4,0,,,,
6/1/2016,2,F,L,210,,,5:21,5:26,1,partly.cloud,weme,a,4,0,,,,
6/1/2016,2,F,L,210,,,5:21,5:26,1,partly.cloud,caki,a,4,0,,,,
6/1/2016,2,F,M,204,,,5:45,5:50,1,partly.cloud,brbl,v,1,0,,,,
6/1/2016,2,F,M,204,,,5:45,5:50,1,partly.cloud,brbl,v,1,0,,,,
6/1/2016,2,F,M,204,,,5:45,5:50,1,partly.cloud,brbl,v,1,0,,,,
6/1/2016,2,F,M,204,,,5:45,5:50,1,partly.cloud,brbl,v,1,0,,,,
6/1/2016,2,F,M,204,,,5:45,5:50,1,partly.cloud,weme,v,1,0,,,,
6/1/2016,2,G,B,57,,,6:00,6:05,1,partly.cloud,weme,a,2,0,,,,
6/1/2016,2,G,B,57,,,6:00,6:05,1,partly.cloud,brbl,v,1,1,,,,
6/1/2016,2,G,B,57,,,6:00,6:05,1,partly.cloud,lasp,v,2,0,,,,
6/1/2016,2,G,B,57,,,6:00,6:05,1,partly.cloud,modo,a,4,0,,,,
6/1/2016,2,G,B,57,,,6:00,6:05,1,partly.cloud,yewa,a,4,0,,,,
6/1/2016,2,G,B,57,,,6:00,6:05,1,partly.cloud,coni,a,4,0,,,,
6/1/2016,2,G,B,214,,,6:26,6:31,1,partly.cloud,weme,a,2,0,,,,
6/1/2016,2,G,B,214,,,6:26,6:31,1,partly.cloud,pija,v,2,0,,,,
6/1/2016,2,G,B,214,,,6:26,6:31,1,partly.cloud,coni,a,4,0,,,,
6/1/2016,2,G,B,214,,,6:26,6:31,1,partly.cloud,spto,a,4,0,,,,
6/1/2016,2,G,B,214,,,6:26,6:31,1,partly.cloud,bhco,a,4,0,,,,
6/1/2016,2,G,B,214,,,6:26,6:31,1,partly.cloud,eaki,a,4,0,,,,
6/1/2016,2,G,B,55,,,6:44,6:49,1,partly.cloud,weme,a,3,0,,,,
6/1/2016,2,G,B,55,,,6:44,6:49,1,partly.cloud,weme,a,2,0,,,,
6/1/2016,2,G,B,55,,,6:44,6:49,1,partly.cloud,modo,a,4,0,,,,
6/1/2016,2,G,B,55,,,6:44,6:49,1,partly.cloud,coni,a,4,0,,,,
6/1/2016,2,G,B,55,,,6:44,6:49,1,partly.cloud,bcch,a,4,0,,,,
6/1/2016,2,G,B,55,,,6:44,6:49,1,partly.cloud,amro,a,4,0,,,,
6/1/2016,2,G,B,55,,,6:44,6:49,1,partly.cloud,wwpe,a,4,0,,,,
6/1/2016,2,G,B,55,,,6:44,6:49,1,partly.cloud,caki,a,4,0,,,,
6/1/2016,2,G,B,55,,,6:44,6:49,1,partly.cloud,bhco,a,4,0,,,,
6/1/2016,2,G,B,55,,,6:44,6:49,1,partly.cloud,howr,a,4,0,,,,
6/1/2016,2,F,H,40,,,7:06,7:11,0,partly.cloud,weme,a,3,0,,,,
6/1/2016,2,F,H,40,,,7:06,7:11,0,partly.cloud,weme,a,3,0,,,,
6/1/2016,2,F,H,40,,,7:06,7:11,0,partly.cloud,rowr,a,2,0,,,,
6/1/2016,2,F,H,40,,,7:06,7:11,0,partly.cloud,ysfl,v,2,0,,,,
6/1/2016,2,F,H,40,,,7:06,7:11,0,partly.cloud,brbl,a,4,0,,,,
6/1/2016,2,F,H,40,,,7:06,7:11,0,partly.cloud,eaki,a,4,0,,,,
6/1/2016,2,F,H,40,,,7:06,7:11,0,partly.cloud,pija,a,4,0,,,,
6/1/2016,2,F,L,45,,,7:49,7:54,0,partly.cloud,bggn,v,1,0,,,,
6/1/2016,2,F,L,45,,,7:49,7:54,0,partly.cloud,bhco,a,2,0,,,,
6/1/2016,2,F,L,45,,,7:49,7:54,0,partly.cloud,amgo,a,1,0,,,,
6/1/2016,2,F,L,45,,,7:49,7:54,0,partly.cloud,coni,a,4,0,,,,
6/1/2016,2,F,L,45,,,7:49,7:54,0,partly.cloud,modo,a,4,0,,,,
6/1/2016,2,F,L,45,,,7:49,7:54,0,partly.cloud,weme,a,4,0,,,,
6/1/2016,2,F,M,61,,,9:13,9:18,2,clear,weme,a,2,0,,,,
6/1/2016,2,F,M,61,,,9:13,9:18,2,clear,rowr,a,4,0,,,,
6/1/2016,2,F,L,46,,,9:33,9:38,2,partly.cloud,weme,a,3,0,,,,
6/1/2016,2,F,L,46,,,9:33,9:38,2,partly.cloud,ysfl,v,3,0,,,,
6/1/2016,2,F,L,46,,,9:33,9:38,2,partly.cloud,amgo,v,2,0,,,,
6/1/2016,2,F,L,46,,,9:33,9:38,2,partly.cloud,bbma,a,3,0,,,,
6/1/2016,2,F,L,46,,,9:33,9:38,2,partly.cloud,eaph,a,4,0,,,,
6/1/2016,2,F,L,44,,,9:53,9:58,2,partly.cloud,bhco,v,2,0,,,,
6/1/2016,2,F,L,44,,,9:53,9:58,2,partly.cloud,rhwo,v,2,0,,,,
6/1/2016,2,F,L,44,,,9:53,9:58,2,partly.cloud,rowr,a,2,1,,,,
6/1/2016,2,F,L,44,,,9:53,9:58,2,partly.cloud,spto,v,3,0,,,,
6/1/2016,2,F,L,44,,,9:53,9:58,2,partly.cloud,bbma,v,3,0,,,,
6/1/2016,2,F,L,44,,,9:53,9:58,2,partly.cloud,weme,a,3,0,,,,
6/1/2016,2,F,L,44,,,9:53,9:58,2,partly.cloud,lasp,a,3,0,,,,
6/3/2016,2,G,B,50,,,4:56,5:01,1,partly.cloud,weme,a,3,0,,,,
6/3/2016,2,G,B,50,,,4:56,5:01,1,partly.cloud,howr,a,4,0,,,,
6/3/2016,2,G,B,50,,,4:56,5:01,1,partly.cloud,amcr,a,4,0,,,,
6/3/2016,2,G,B,50,,,4:56,5:01,1,partly.cloud,bcch,a,4,0,,,,
6/3/2016,2,G,B,50,,,4:56,5:01,1,partly.cloud,lasp,a,4,0,,,,
6/3/2016,2,F,U,105,,,5:20,5:25,1,partly.cloud,chsp,a,2,0,,,,
6/3/2016,2,F,U,105,,,5:20,5:25,1,partly.cloud,hawo,v,1,0,,,,
6/3/2016,2,F,U,105,,,5:20,5:25,1,partly.cloud,howr,a,4,0,,,,
6/3/2016,2,F,U,105,,,5:20,5:25,1,partly.cloud,weme,a,4,0,,,,
6/3/2016,2,F,U,105,,,5:20,5:25,1,partly.cloud,coni,a,4,0,,,,
6/3/2016,2,F,U,105,,,5:20,5:25,1,partly.cloud,amcr,a,4,0,,,,
6/3/2016,2,F,U,32,,,5:38,5:43,2,clear,bhco,v,1,0,,,,
6/3/2016,2,F,U,32,,,5:38,5:43,2,clear,howr,a,3,0,,,,
6/3/2016,2,F,U,32,,,5:38,5:43,2,clear,cewa,a,2,0,,,,
6/3/2016,2,F,U,32,,,5:38,5:43,2,clear,cewa,a,2,0,,,,
6/3/2016,2,F,U,32,,,5:38,5:43,2,clear,amgo,a,3,0,,,,
6/3/2016,2,F,U,32,,,5:38,5:43,2,clear,amgo,a,3,0,,,,
6/3/2016,2,F,U,32,,,5:38,5:43,2,clear,spto,a,4,0,,,,
6/3/2016,2,F,U,32,,,5:38,5:43,2,clear,coni,a,4,0,,,,
6/3/2016,2,F,U,32,,,5:38,5:43,2,clear,amcr,a,4,0,,,,
6/3/2016,2,F,U,32,,,5:38,5:43,2,clear,chsp,a,4,0,,,,
6/3/2016,2,F,U,301,,,5:50,5:55,3,clear,spto,a,2,0,,,,
6/3/2016,2,F,U,301,,,5:50,5:55,3,clear,cewa,a,3,0,,,,
6/3/2016,2,F,U,301,,,5:50,5:55,3,clear,amgo,a,2,0,,,,
6/3/2016,2,F,U,301,,,5:50,5:55,3,clear,chsp,a,3,0,,,,
6/3/2016,2,F,U,301,,,5:50,5:55,3,clear,coni,a,4,0,,,,
6/3/2016,2,F,U,301,,,5:50,5:55,3,clear,hawo,a,4,0,,,,
6/3/2016,2,F,U,301,,,5:50,5:55,3,clear,eabl,a,4,0,,,,
6/3/2016,2,F,U,301,,,5:50,5:55,3,clear,amcr,a,4,0,,,,
6/3/2016,2,F,U,301,,,5:50,5:55,3,clear,howr,a,4,0,,,,
6/3/2016,2,F,U,300,,,6:08,6:13,3,partly.cloud,oven,a,2,0,,,,
6/3/2016,2,F,U,300,,,6:08,6:13,3,partly.cloud,oven,a,3,0,,,,
6/3/2016,2,F,U,300,,,6:08,6:13,3,partly.cloud,plvi,a,2,0,,,,
6/3/2016,2,F,U,300,,,6:08,6:13,3,partly.cloud,bcch,a,3,0,,,,
6/3/2016,2,F,U,300,,,6:08,6:13,3,partly.cloud,amgo,a,2,0,,,,
6/3/2016,2,F,U,300,,,6:08,6:13,3,partly.cloud,eabl,a,3,0,,,,
6/3/2016,2,F,U,300,,,6:08,6:13,3,partly.cloud,spto,a,3,0,,,,
6/3/2016,2,F,U,300,,,6:08,6:13,3,partly.cloud,chsp,v,2,0,,,,
6/3/2016,2,F,U,300,,,6:08,6:13,3,partly.cloud,howr,a,2,0,,,,
6/3/2016,2,F,U,300,,,6:08,6:13,3,partly.cloud,coni,a,4,0,,,,
6/3/2016,2,F,U,300,,,6:08,6:13,3,partly.cloud,eabl,a,4,0,,,,
6/3/2016,2,F,U,300,,,6:08,6:13,3,partly.cloud,oror,a,4,0,,,,
6/3/2016,2,F,U,35,,,6:27,6:32,1,cloudy,coni,a,4,0,,,,
6/3/2016,2,F,U,35,,,6:27,6:32,1,cloudy,bhco,a,2,0,,,,
6/3/2016,2,F,U,35,,,6:27,6:32,1,cloudy,howr,a,2,0,,,,
6/3/2016,2,F,U,35,,,6:27,6:32,1,cloudy,amgo,a,2,0,,,,
6/3/2016,2,F,U,35,,,6:27,6:32,1,cloudy,spto,a,3,0,,,,
6/3/2016,2,F,U,35,,,6:27,6:32,1,cloudy,eabl,a,4,0,,,,
6/3/2016,2,F,U,35,,,6:27,6:32,1,cloudy,auwa,a,4,0,,,,
6/3/2016,2,F,U,34,,,6:45,6:50,4,cloudy,eabl,a,3,0,,,,
6/3/2016,2,F,U,34,,,6:45,6:50,4,cloudy,wbnu,a,3,0,,,,
6/3/2016,2,F,U,34,,,6:45,6:50,4,cloudy,auwa,a,2,0,,,,
6/3/2016,2,F,U,34,,,6:45,6:50,4,cloudy,bhco,a,2,0,,,,
6/3/2016,2,F,U,34,,,6:45,6:50,4,cloudy,spto,a,4,0,,,,
6/3/2016,1,G,U,51,42.6775,103.47418,7:25,7:30,2,cloudy,weme,a,2,0,0,1,0,0
6/3/2016,1,G,U,51,42.6775,103.47418,7:25,7:30,2,cloudy,weme,a,2,0,0,1,0,0
6/3/2016,1,G,U,51,42.6775,103.47418,7:25,7:30,2,cloudy,weme,a,3,0,0,1,0,0
6/3/2016,1,G,U,51,42.6775,103.47418,7:25,7:30,2,cloudy,grsp,a,2,0,0,1,0,0
6/3/2016,1,G,U,51,42.6775,103.47418,7:25,7:30,2,cloudy,modo,v,3,1,0,1,0,0
6/3/2016,1,G,U,51,42.6775,103.47418,7:25,7:30,2,cloudy,modo,v,3,1,0,1,0,0
6/3/2016,1,G,U,51,42.6775,103.47418,7:25,7:30,2,cloudy,modo,v,3,1,0,1,0,0
6/3/2016,1,G,U,51,42.6775,103.47418,7:25,7:30,2,cloudy,brbl,a,4,0,0,1,0,0
6/3/2016,2,G,B,109,,,8:02,8:07,2,partly.cloud,weme,a,2,0,0,0,0,0
6/3/2016,2,G,B,109,,,8:02,8:07,2,partly.cloud,weme,a,3,0,0,0,0,0
6/3/2016,2,G,B,109,,,8:02,8:07,2,partly.cloud,ysfl,v,2,1,0,0,0,0
6/3/2016,2,G,B,109,,,8:02,8:07,2,partly.cloud,ysfl,v,3,0,0,0,0,0
6/3/2016,2,G,B,109,,,8:02,8:07,2,partly.cloud,modo,a,4,0,0,0,0,0
6/3/2016,2,G,B,109,,,8:02,8:07,2,partly.cloud,rowr,a,4,0,0,0,0,0
6/3/2016,2,G,B,109,,,8:02,8:07,2,partly.cloud,spto,a,4,0,0,0,0,0
6/3/2016,2,F,H,39,,,8:15,8:20,2,partly.cloud,weme,v,1,0,0,0,0,0
6/3/2016,2,F,H,39,,,8:15,8:20,2,partly.cloud,ysfl,v,1,1,0,0,0,0
6/3/2016,2,F,H,39,,,8:15,8:20,2,partly.cloud,spto,a,3,0,0,0,0,0
6/3/2016,2,F,H,39,,,8:15,8:20,2,partly.cloud,rhwo,v,1,0,0,0,0,0
6/3/2016,2,F,H,39,,,8:15,8:20,2,partly.cloud,modo,a,4,0,0,0,0,0
6/3/2016,2,F,H,39,,,8:15,8:20,2,partly.cloud,amgo,a,4,0,0,0,0,0
6/3/2016,2,F,M,62,,,8:42,8:47,4,partly.cloud,weme,a,2,0,0,0,0,0
6/3/2016,2,F,M,62,,,8:42,8:47,4,partly.cloud,weme,a,3,0,0,0,0,0
6/3/2016,2,F,M,62,,,8:42,8:47,4,partly.cloud,modo,v,1,1,0,0,0,0
6/3/2016,2,G,B,56,,,9:09,9:14,3,partly.cloud,weme,a,3,0,0,1,0,0
6/3/2016,2,G,B,56,,,9:09,9:14,3,partly.cloud,weme,a,2,0,0,1,0,0
6/3/2016,2,G,B,56,,,9:09,9:14,3,partly.cloud,spto,a,3,0,0,1,0,0
6/3/2016,2,G,B,56,,,9:09,9:14,3,partly.cloud,rhwo,v,2,0,0,1,0,0
6/3/2016,2,G,B,56,,,9:09,9:14,3,partly.cloud,caki,v,1,0,0,1,0,0
6/4/2016,2,G,U,306,,,5:44,5:49,1,clear,weme,a,2,0,,,,
6/4/2016,2,G,U,306,,,5:44,5:49,1,clear,weme,a,3,0,,,,
6/4/2016,2,G,U,306,,,5:44,5:49,1,clear,grsp,a,2,0,,,,
6/4/2016,2,G,U,306,,,5:44,5:49,1,clear,lasp,v,2,0,,,,
6/4/2016,2,G,U,306,,,5:44,5:49,1,clear,spto,a,4,0,,,,
6/4/2016,2,G,U,306,,,5:44,5:49,1,clear,modo,a,4,0,,,,
6/4/2016,2,F,U,33,,,5:59,6:04,1,clear,spto,a,2,0,,,,
6/4/2016,2,F,U,33,,,5:59,6:04,1,clear,howr,a,2,0,,,,
6/4/2016,2,F,U,33,,,5:59,6:04,1,clear,weki,a,2,0,,,,
6/4/2016,2,F,U,33,,,5:59,6:04,1,clear,weki,a,3,0,,,,
6/4/2016,2,F,U,33,,,5:59,6:04,1,clear,cewa,a,3,0,,,,
6/4/2016,2,F,U,33,,,5:59,6:04,1,clear,amgo,a,3,0,,,,
6/4/2016,2,F,U,33,,,5:59,6:04,1,clear,weme,a,4,0,,,,
6/4/2016,2,G,U,52,,,6:14,6:19,2,clear,chsp,a,3,0,,,,
6/4/2016,2,G,U,52,,,6:14,6:19,2,clear,bhco,v,2,0,,,,
6/4/2016,2,G,U,52,,,6:14,6:19,2,clear,weki,v,3,0,,,,
6/4/2016,2,G,U,52,,,6:14,6:19,2,clear,weki,v,2,0,,,,
6/4/2016,2,G,U,52,,,6:14,6:19,2,clear,coni,a,4,0,,,,
6/4/2016,2,G,U,52,,,6:14,6:19,2,clear,weme,a,4,0,,,,
6/4/2016,2,G,U,52,,,6:14,6:19,2,clear,modo,a,4,0,,,,
6/4/2016,2,G,U,52,,,6:14,6:19,2,clear,amgo,a,4,0,,,,
6/4/2016,2,G,U,53,,,6:37,6:42,0,clear,spto,a,3,0,,,,
6/4/2016,2,G,U,53,,,6:37,6:42,0,clear,weme,a,3,0,,,,
6/4/2016,2,G,U,53,,,6:37,6:42,0,clear,bhco,a,3,0,,,,
6/4/2016,2,G,U,53,,,6:37,6:42,0,clear,weki,v,2,0,,,,
6/4/2016,2,G,U,53,,,6:37,6:42,0,clear,weki,v,2,0,,,,
6/4/2016,2,G,U,53,,,6:37,6:42,0,clear,coni,a,4,0,,,,
6/4/2016,2,G,U,53,,,6:37,6:42,0,clear,amcr,a,4,0,,,,
6/4/2016,2,G,U,53,,,6:37,6:42,0,clear,bcch,a,4,0,,,,
6/4/2016,2,G,U,53,,,6:37,6:42,0,clear,amgo,v,4,0,,,,
6/4/2016,2,G,U,53,,,6:37,6:42,0,clear,gbhe,v,4,0,,,,
6/4/2016,2,G,U,53,,,6:37,6:42,0,clear,brth,a,4,0,,,,
6/4/2016,2,G,U,53,,,6:37,6:42,0,clear,modo,a,4,0,,,,
6/4/2016,2,F,U,302,,,6:56,7:01,1,clear,auwa,a,2,0,,,,
6/4/2016,2,F,U,302,,,6:56,7:01,1,clear,howr,a,2,0,,,,
6/4/2016,2,F,U,302,,,6:56,7:01,1,clear,bhco,a,2,1,,,,
6/4/2016,2,F,U,302,,,6:56,7:01,1,clear,amgo,a,2,0,,,,
6/4/2016,2,F,U,302,,,6:56,7:01,1,clear,modo,a,4,0,,,,
6/4/2016,2,F,U,302,,,6:56,7:01,1,clear,coni,a,4,0,,,,
6/4/2016,2,F,U,302,,,6:56,7:01,1,clear,wbnu,a,4,0,,,,
6/4/2016,2,G,U,49,,,7:23,7:28,2,clear,lasp,a,2,0,,,,
6/4/2016,2,G,U,49,,,7:23,7:28,2,clear,lasp,a,1,0,,,,
6/4/2016,2,G,U,49,,,7:23,7:28,2,clear,coni,a,4,0,,,,
6/4/2016,2,G,U,49,,,7:23,7:28,2,clear,weme,a,4,0,,,,
6/4/2016,2,F,U,36,,,8:17,8:22,2,clear,howr,a,1,0,,,,
6/4/2016,2,F,U,36,,,8:17,8:22,2,clear,rowr,a,2,0,,,,
6/4/2016,2,F,U,36,,,8:17,8:22,2,clear,tuvu,v,2,1,,,,
6/4/2016,2,F,U,36,,,8:17,8:22,2,clear,swallow,v,1,1,,,,
6/4/2016,2,F,U,36,,,8:17,8:22,2,clear,swallow,v,1,1,,,,
6/4/2016,2,F,U,36,,,8:17,8:22,2,clear,kestrel,v,1,0,,,,
6/4/2016,2,F,U,36,,,8:17,8:22,2,clear,modo,a,4,0,,,,
6/4/2016,2,F,U,31,,,8:35,8:40,2,clear,coni,a,3,0,,,,
6/4/2016,2,F,U,31,,,8:35,8:40,2,clear,amgo,a,4,0,,,,
6/4/2016,2,F,U,31,,,8:35,8:40,2,clear,rbnu,a,4,0,,,,
6/4/2016,2,F,U,31,,,8:35,8:40,2,clear,wwpe,a,4,0,,,,
6/4/2016,2,F,U,31,,,8:35,8:40,2,clear,cawr,a,4,0,,,,
6/4/2016,2,F,U,31,,,8:35,8:40,2,clear,modo,a,4,0,,,,
6/5/2016,1,F,H,410,42.668365,103.526379,5:18,5:23,1,clear,howr,a,3,0,,,,
6/5/2016,1,F,H,410,42.668365,103.526379,5:18,5:23,1,clear,weme,a,3,0,,,,
6/5/2016,1,F,H,410,42.668365,103.526379,5:18,5:23,1,clear,brbl,v,3,1,,,,
6/5/2016,1,F,H,410,42.668365,103.526379,5:18,5:23,1,clear,brbl,v,3,1,,,,
6/5/2016,1,F,H,410,42.668365,103.526379,5:18,5:23,1,clear,spto,a,3,0,,,,
